"url","Date","Title","Link","Actor"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 13, 2016","Press Release - 'Wheels of Inevitability'","http://www.presidency.ucsb.edu/ws/index.php?pid=114334","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 14, 2016","Press Release - Sanders Campaigns Sunday in Nevada at Church and Rally","http://www.presidency.ucsb.edu/ws/index.php?pid=114181","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 14, 2016","Press Release - Clinton's Super PAC Spending Proves Sanders' Momentum","http://www.presidency.ucsb.edu/ws/index.php?pid=114323","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 15, 2016","Press Release - Incredible Turnout at Rally in Michigan, Sanders Meets Flint Families","http://www.presidency.ucsb.edu/ws/index.php?pid=114240","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 16, 2016","Press Release - Sanders Campaigns in South Carolina, Criminal Justice and Civil Rights TV Ad Set to Air","http://www.presidency.ucsb.edu/ws/index.php?pid=114292","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 18, 2016","Press Release - Are Wall Street Donors Managing Clinton's Campaign?","http://www.presidency.ucsb.edu/ws/index.php?pid=114029","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 18, 2016","Press Release - Sanders Stresses Economy, Voting Rights, Courts in Conference with Civil Rights Leaders","http://www.presidency.ucsb.edu/ws/index.php?pid=114320","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 18, 2016","Press Release - Sanders' Odds in Nevada Looking Up","http://www.presidency.ucsb.edu/ws/index.php?pid=114380","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 18, 2016","Press Release - 'I Believe in Bernie Sanders Because He Believes in Us'","http://www.presidency.ucsb.edu/ws/index.php?pid=114419","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 19, 2016","Press Release - Sanders Accepts Clinton's Challenge on Wall Street Speeches","http://www.presidency.ucsb.edu/ws/index.php?pid=114047","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 19, 2016","Press Release - Clark County Black Caucus Endorses Bernie Sanders for President","http://www.presidency.ucsb.edu/ws/index.php?pid=114080","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 20, 2016","Press Release - Sanders Grassroots Campaign Passes 4 Million Milestone","http://www.presidency.ucsb.edu/ws/index.php?pid=114350","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 20, 2016","Press Release - Sanders Wins Latino Vote in Nevada","http://www.presidency.ucsb.edu/ws/index.php?pid=114448","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 21, 2016","Press Release - Sanders on Trump: Bring Him On","http://www.presidency.ucsb.edu/ws/index.php?pid=114088","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 21, 2016","Press Release - Sanders Speaks at Brookland Baptist Church","http://www.presidency.ucsb.edu/ws/index.php?pid=114464","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 22, 2016","Press Release - Sanders' Record vs. Clinton's Rhetoric","http://www.presidency.ucsb.edu/ws/index.php?pid=114205","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 22, 2016","Press Release - Sanders Wins Nevada Latinos, Study Shows","http://www.presidency.ucsb.edu/ws/index.php?pid=114358","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 23, 2016","Press Release - Spike Lee Endorses Sanders in Radio Ad","http://www.presidency.ucsb.edu/ws/index.php?pid=114033","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 24, 2016","Press Release - Sanders Addresses Poverty in South Carolina","http://www.presidency.ucsb.edu/ws/index.php?pid=114216","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 24, 2016","Press Release - Oklahoma is OK for Bernie","http://www.presidency.ucsb.edu/ws/index.php?pid=114319","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 24, 2016","Press Release - Momentum Swings to Sanders","http://www.presidency.ucsb.edu/ws/index.php?pid=114390","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 25, 2016","Press Release - Clinton Should Commit to Stopping Job-Killing Trade Deals","http://www.presidency.ucsb.edu/ws/index.php?pid=114288","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 25, 2016","Press Release - Poison Water","http://www.presidency.ucsb.edu/ws/index.php?pid=114289","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 25, 2016","Press Release - Sanders Voted for 1994 Crime Bill to Support Assault Weapons Ban, Violence Against Women Provisions","http://www.presidency.ucsb.edu/ws/index.php?pid=114316","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 25, 2016","Press Release - Buckeyes for Bernie","http://www.presidency.ucsb.edu/ws/index.php?pid=114342","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 25, 2016","Press Release - Sanders Calls for Tuition-Free Public Higher Ed at Chicago State","http://www.presidency.ucsb.edu/ws/index.php?pid=114455","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 26, 2016","Press Release - Former Labor Secretary Reich Endorses Sanders","http://www.presidency.ucsb.edu/ws/index.php?pid=114254","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 26, 2016","Press Release - Sanders vs. Clinton on Fracking and Climate Change, New TV Ad Up in Minnesota, Colorado","http://www.presidency.ucsb.edu/ws/index.php?pid=114392","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 27, 2016","Press Release - Big Texas Rally for Sanders as Super Tuesday Nears","http://www.presidency.ucsb.edu/ws/index.php?pid=114050","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 27, 2016","Press Release - 'We Love You, Bernie,' Crowd Shouts in Super Tuesday Minnesota","http://www.presidency.ucsb.edu/ws/index.php?pid=114212","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 28, 2016","Press Release - Love Trumps Hatred, Sanders Tells Oklahoma Rally","http://www.presidency.ucsb.edu/ws/index.php?pid=114158","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 28, 2016","Press Release - Rep. Tulsi Gabbard Endorses Sanders","http://www.presidency.ucsb.edu/ws/index.php?pid=114196","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 29, 2016","Press Release - Sanders in Minnesota Puts Spotlight on Saving the Planet","http://www.presidency.ucsb.edu/ws/index.php?pid=114035","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 29, 2016","Press Release - More Dishonest Attacks from the Clinton Campaign","http://www.presidency.ucsb.edu/ws/index.php?pid=114169","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","February 29, 2016","Press Release - Sanders Shooting for $40 Million Month","http://www.presidency.ucsb.edu/ws/index.php?pid=114426","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 1, 2016","Press Release - Bernie Beats the Clinton Money Machine, Again","http://www.presidency.ucsb.edu/ws/index.php?pid=114016","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 1, 2016","Press Release - Victory in Vermont on Super Tuesday","http://www.presidency.ucsb.edu/ws/index.php?pid=114093","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 1, 2016","Press Release - Sanders' Historic February","http://www.presidency.ucsb.edu/ws/index.php?pid=114096","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 1, 2016","Press Release - Latest CNN/ORC Poll Confirms Sanders Dems' Best Chance to Win in November","http://www.presidency.ucsb.edu/ws/index.php?pid=114415","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 2, 2016","Press Release - Sanders Takes Campaign to Maine, Michigan after Big Wins on Super Tuesday","http://www.presidency.ucsb.edu/ws/index.php?pid=114210","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 2, 2016","Press Release - Sanders the Only Candidate Who Fought Job-Killing Trade Deals","http://www.presidency.ucsb.edu/ws/index.php?pid=114343","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 2, 2016","Press Release - Sanders Dominates Latino Counties in Colorado","http://www.presidency.ucsb.edu/ws/index.php?pid=114408","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 3, 2016","Press Release - Sanders Takes on Climate Change in Nebraska","http://www.presidency.ucsb.edu/ws/index.php?pid=114056","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 3, 2016","Press Release - Sanders Blasts Clinton's Support for Job-Killing Trade Deals","http://www.presidency.ucsb.edu/ws/index.php?pid=114236","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 3, 2016","Press Release - Hillary Clinton: Outsourcer-in-Chief","http://www.presidency.ucsb.edu/ws/index.php?pid=114428","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 4, 2016","Press Release - Clinton to Indian Audience: 'Outsourcing has Benefited Many Parts of Our Country'","http://www.presidency.ucsb.edu/ws/index.php?pid=114197","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 4, 2016","Press Release - Sanders at Southern Illinois University Calls for Tuition-Free Public Colleges and Universities","http://www.presidency.ucsb.edu/ws/index.php?pid=114269","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 4, 2016","Press Release - Tax Policy Center is Wrong: Sanders' Tax and Medicare-for-all Plan Will Save the Middle Class $3,240 a Year","http://www.presidency.ucsb.edu/ws/index.php?pid=114373","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 5, 2016","Press Release - Tenemos Familias","http://www.presidency.ucsb.edu/ws/index.php?pid=114233","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 5, 2016","Press Release - Social Security Workers Endorse Sanders, He Calls Republican Cuts 'Crazy' and Clinton 'Vague'","http://www.presidency.ucsb.edu/ws/index.php?pid=114397","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 6, 2016","Press Release - Clinton and Corporate Welfare","http://www.presidency.ucsb.edu/ws/index.php?pid=114211","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 6, 2016","Press Release - Sen. Riegle Endorses Sanders","http://www.presidency.ucsb.edu/ws/index.php?pid=114278","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 7, 2016","Press Release - Michigan State Senator Bert Johnson Endorses Bernie Sanders","http://www.presidency.ucsb.edu/ws/index.php?pid=114055","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 10, 2016","Press Release - UNITE HERE Locals in California Endorse Sanders","http://www.presidency.ucsb.edu/ws/index.php?pid=114032","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 10, 2016","Press Release - Sanders in Florida Puts Focus on Climate Change and Offshore Oil Drilling","http://www.presidency.ucsb.edu/ws/index.php?pid=114242","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 10, 2016","Press Release - New Sanders TV Ads: We Need Real Political Change in Chicago and America","http://www.presidency.ucsb.edu/ws/index.php?pid=114471","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 11, 2016","Press Release - Sanders Campaign Statement on Ohio Voting Rights Case","http://www.presidency.ucsb.edu/ws/index.php?pid=114053","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 11, 2016","Press Release - Pastor and Founder of the Empowerment Temple Dr. Jamal Bryant Endorses Sanders","http://www.presidency.ucsb.edu/ws/index.php?pid=114099","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 11, 2016","Press Release - Sanders Talks Trade and Jobs in Tar Heel State","http://www.presidency.ucsb.edu/ws/index.php?pid=114474","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 12, 2016","Press Release - Chicago Mayor Picks Wall Street Pals over Public School Pupils","http://www.presidency.ucsb.edu/ws/index.php?pid=114073","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 12, 2016","Press Release - Sanders: Corrupt Campaign Finance System Props up Rigged Economy","http://www.presidency.ucsb.edu/ws/index.php?pid=114237","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 12, 2016","Press Release - Sanders Campaign Statement on Clinton and Trade","http://www.presidency.ucsb.edu/ws/index.php?pid=114447","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 13, 2016","Press Release - Sanders Says Trump Instigating Violence","http://www.presidency.ucsb.edu/ws/index.php?pid=114060","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 13, 2016","Press Release - Sanders Meets with Asian American and Pacific Islander Community Leaders in Chicago","http://www.presidency.ucsb.edu/ws/index.php?pid=114279","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 14, 2016","Press Release - Sanders Spotlights Clinton's Record on Bad Trade Deals","http://www.presidency.ucsb.edu/ws/index.php?pid=114017","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 14, 2016","Press Release - Amalgamated Transit Union Endorses Sanders","http://www.presidency.ucsb.edu/ws/index.php?pid=114152","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 15, 2016","Press Release - Jane Sanders Visits Tent City to See Horrific Conditions Firsthand Arpaio Crashes Visit, Refuses to Answer on Abuses","http://www.presidency.ucsb.edu/ws/index.php?pid=114287","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 17, 2016","Press Release - Rep. Grijalva Makes the Case for Sanders in Three New Ads","http://www.presidency.ucsb.edu/ws/index.php?pid=114340","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 18, 2016","Press Release - Sanders Letter to AIPAC","http://www.presidency.ucsb.edu/ws/index.php?pid=114145","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 18, 2016","Press Release - UNITE HERE Local in Maryland Endorses Sanders","http://www.presidency.ucsb.edu/ws/index.php?pid=114267","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 18, 2016","Press Release - Bernie Backers Rally in Idaho, Utah and Arizona as Supporters Online Push Campaign Forward","http://www.presidency.ucsb.edu/ws/index.php?pid=116664","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 18, 2016","Press Release - Utah Feels the Bern as 14,000 Turnout for Sanders in Salt Lake City","http://www.presidency.ucsb.edu/ws/index.php?pid=116672","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 19, 2016","Press Release - Sanders Visits U.S.-Mexican Border","http://www.presidency.ucsb.edu/ws/index.php?pid=116666","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 21, 2016","Press Release - More Than 35,000 Rally for Bernie in Washington State","http://www.presidency.ucsb.edu/ws/index.php?pid=116641","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 21, 2016","Press Release - Sanders Wins Americans Abroad","http://www.presidency.ucsb.edu/ws/index.php?pid=116655","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 21, 2016","Press Release - Sanders: Restart Peace Process in Mideast","http://www.presidency.ucsb.edu/ws/index.php?pid=116673","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 21, 2016","Press Release - Veterans Roundtable in Honolulu with Jane Sanders","http://www.presidency.ucsb.edu/ws/index.php?pid=116692","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 22, 2016","Press Release - Bernie Wallops Trump by 20 Points","http://www.presidency.ucsb.edu/ws/index.php?pid=116658","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 24, 2016","Press Release - Sanders Sees Path to Victory in Washington","http://www.presidency.ucsb.edu/ws/index.php?pid=116649","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 24, 2016","Press Release - Sanders Leads Clinton, Trounces Trump in New Poll","http://www.presidency.ucsb.edu/ws/index.php?pid=116674","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 24, 2016","Press Release - International Longshore and Warehouse Union Endorses Sanders","http://www.presidency.ucsb.edu/ws/index.php?pid=116678","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 25, 2016","Press Release - Alaska Caucuses","http://www.presidency.ucsb.edu/ws/index.php?pid=116665","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 25, 2016","Press Release - Sanders Swings for Fences in Washington Caucuses","http://www.presidency.ucsb.edu/ws/index.php?pid=116688","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 26, 2016","Press Release - Sanders Wins Alaska, Washington","http://www.presidency.ucsb.edu/ws/index.php?pid=116680","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 27, 2016","Press Release - Sanders Sweeps Saturday Caucuses","http://www.presidency.ucsb.edu/ws/index.php?pid=116659","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 27, 2016","Press Release - Sanders Challenges Clinton to Debate in New York","http://www.presidency.ucsb.edu/ws/index.php?pid=116661","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 28, 2016","Press Release - Former Wisconsin Lt. Gov. Lawton Endorses Sanders for President","http://www.presidency.ucsb.edu/ws/index.php?pid=116667","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 29, 2016","Press Release - Clinton Special Interest Donors and Fundraisers Include NRA Lobbyists","http://www.presidency.ucsb.edu/ws/index.php?pid=116677","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 29, 2016","Press Release - Sanders Rides Momentum Into Wisconsin","http://www.presidency.ucsb.edu/ws/index.php?pid=116684","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 29, 2016","Press Release - Sanders Welcomes Clinton Agreement on New York Debate","http://www.presidency.ucsb.edu/ws/index.php?pid=116689","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 30, 2016","Press Release - Sanders Cites Wisconsin Job Losses from Bad Trade Deals","http://www.presidency.ucsb.edu/ws/index.php?pid=116687","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 31, 2016","Press Release - Sanders' People-Powered Campaign Aims for Another Record Month","http://www.presidency.ucsb.edu/ws/index.php?pid=116644","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 31, 2016","Press Release - Clinton's Support from Oil and Gas Industry Lobbyists","http://www.presidency.ucsb.edu/ws/index.php?pid=116671","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 31, 2016","Press Release - Enough is Enough, Sanders Tells 18,500 at Bronx Rally","http://www.presidency.ucsb.edu/ws/index.php?pid=116682","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","March 31, 2016","Press Release - Job-Killing Trade Deals Hurt Pennsylvania Workers","http://www.presidency.ucsb.edu/ws/index.php?pid=116691","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","April 1, 2016","Press Release - Sanders Campaign Statement on Clinton Accusations","http://www.presidency.ucsb.edu/ws/index.php?pid=116650","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","April 1, 2016","Press Release - Sanders' Monster March","http://www.presidency.ucsb.edu/ws/index.php?pid=116654","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","April 1, 2016","Press Release - Clinton's Close Ties to the Oil, Coal and Gas Industry","http://www.presidency.ucsb.edu/ws/index.php?pid=116656","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","April 2, 2016","Press Release - Sanders Campaign Statement on New York Debate","http://www.presidency.ucsb.edu/ws/index.php?pid=116643","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","April 2, 2016","Press Release - Sanders Rallies for 'Political Revolution' in Wisconsin","http://www.presidency.ucsb.edu/ws/index.php?pid=116676","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","April 3, 2016","Press Release - Sanders Looks Forward to New York Debate","http://www.presidency.ucsb.edu/ws/index.php?pid=116663","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","April 4, 2016","Press Release - Sanders Wows Wisconsin","http://www.presidency.ucsb.edu/ws/index.php?pid=116638","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","April 4, 2016","Press Release - Clinton Support for Corporate Trade Deals Hurt Wisconsin Workers, Sanders Says","http://www.presidency.ucsb.edu/ws/index.php?pid=116675","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","April 4, 2016","Press Release - Sanders Accepts Invitation to New York Debate","http://www.presidency.ucsb.edu/ws/index.php?pid=116686","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","April 5, 2016","Press Release - Jane Sanders in Casper, Wyoming","http://www.presidency.ucsb.edu/ws/index.php?pid=116639","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","April 5, 2016","Press Release - Bernie Wins Wisconsin","http://www.presidency.ucsb.edu/ws/index.php?pid=116648","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5002","April 6, 2016","Press Release - Sanders: Break Up Too-Big-to-Fail Banks","http://www.presidency.ucsb.edu/ws/index.php?pid=116640","Bernie Sanders"
